orf	hap a | abundance of alanine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of aspartic acid | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glutamate | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of phenylalanine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glycine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of histidine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of isoleucine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of lysine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of leucine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of methionine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of asparagine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of proline | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glutamine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of arginine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of serine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of threonine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of valine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of tryptophan | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of tyrosine | minimal [standard] | Mulleder M~Ralser M, 2016
YAL024C	5.02083034040348	5.22417605479858	21.8394693442429	0.271773784339573	1.86979587850939	4.87645418717843	0.375935173586989	0.9771463717577481	0.29019065331764	0.126497929700501	1.17742762978335	1.19254402254731	30.1502455776486	2.86681263277415	2.22607479612585	4.04237871192261	1.22513286838413	0.0373109493254051	2.36739425183347
YAL026C	5.91248372444417	5.03846498300901	24.7137292611245	0.28620688932799804	1.5641556109408201	3.9493479626714603	0.35794364336870305	0.7991891450595181	0.33315604056416903	0.10870687296652501	1.24750429317136	1.26384239402342	25.593668683503	3.42398279597684	1.73151332798394	3.19507934246353	1.21723060438333	0.0388393711641798	3.35558429355563
YAL027W	6.06719959919826	4.8092102679044295	21.6982633894633	0.279850072505099	1.7332118519832	6.12542870173034	0.38765199090599606	0.806402986374376	0.276220587639992	0.125878715477967	1.19689738053744	1.21620300576377	30.9841533074417	3.06576180968524	2.3883304847052402	4.19180036014254	1.33131828306603	0.0351854759295146	2.44193713195464
YAL028W	6.1590714599044905	5.22520743869955	21.4956560222104	0.25177458513628403	1.76772041624396	4.8871275733489	0.370827831150255	0.728863061345117	0.267993837222804	0.140945038049752	1.29989417927005	1.15217669590442	28.2441873448774	2.83917601603832	2.14244175779013	4.00518164902752	1.32958735591353	0.0385802598207126	2.39411498528896
YAL029C	6.23675157195337	4.99340509283127	21.9023863357112	0.289856893530043	1.79562715809161	4.98213496652354	0.37572111860351104	0.6673622005676251	0.28434893929583505	0.14341717761334902	1.23229192740981	1.21676425425147	27.8439789495739	2.21235136363095	2.14274500910896	3.99645376419888	1.38188696130474	0.0375584907151223	2.07071875244902
YAL030W	6.14684748053299	4.87622663339692	20.048571717094	0.25967575659713404	1.61449601514736	4.42284432186413	0.39936557691247	0.54614753241031	0.28601257833146804	0.13640916937272302	1.35171151372461	1.1926175562054	27.2100099886003	1.93296257074244	2.31784257606909	4.05238965023697	1.3828028604029101	0.040883642209527296	2.58546931821301
YAL031C	5.98875514045919	4.63752184512013	21.2540569323021	0.296078796014063	2.13537307325293	5.01951472667275	0.414528472675857	0.57813599485486	0.298301777716172	0.163558224074314	1.15250324910777	1.14379128184675	27.1713449067543	2.5859923859678	2.27349104796625	3.94771746093389	1.40088860946262	0.0453894750439569	2.23021170574812
YAL034C	6.33910688216674	4.93970055367177	23.5635208045537	0.259588700127431	1.97723126773215	4.7409452368872795	0.37502689093802605	0.77659325235387	0.25320454753032	0.13003471143668902	1.22442530550694	1.27376140643186	29.8969262946841	2.23998031504048	2.47419424440519	4.16483224057154	1.33267716407622	0.033441694948029003	1.88799679222682
YAL036C	6.16366265312193	4.70560275417797	21.4505211980192	0.327329230303394	2.28016945244922	3.81360467214549	0.432753215667517	0.6008866691761	0.29911308933873604	0.168859682691647	1.1069177313761	1.07673895220538	23.9049738086432	2.5128458469037698	2.27349104796625	3.9211132028641797	1.4406322956592401	0.0426432337218167	2.95471472716946
YAL037C-A	5.34835934720407	4.86020935233514	22.3005284266401	0.29436719986394605	1.80976297064034	4.586158071253	0.39936557691247	0.7643124889550751	0.30676492185876403	0.137844991886062	1.21946121513801	1.31106279892984	28.5704694015656	1.86185192108579	2.3723834061552	3.9507550056794303	1.24923174284918	0.0420868216969675	3.23487560466165
YAL037W	6.0074614382476	5.46695238315601	21.4899102748998	0.258596647450657	1.86136321659936	5.85152541263397	0.357793575942701	0.909377755942613	0.284977651602739	0.0965935627511606	1.21099101628581	1.12802677449486	29.0655603768104	2.88941651876212	2.4840306660845	3.84673900863598	1.19700945684986	0.0322007170125375	2.28993096075169
YAL039C	5.58596505519043	6.80305728901302	17.2936156598806	0.296153596623187	2.49318313609159	4.64809294248066	0.43073094549761504	0.8890079390372221	0.26769644146562	0.0882044651806585	1.14909500080233	1.00437786369323	22.3425083387184	2.26066415381584	2.60737482394746	3.83054980436207	1.37910735292769	0.0484587707454544	4.25254532594412
YAL040C	6.30569689251561	5.2104808249611	21.4537920713094	0.328698230413618	1.55350230191306	5.35338009643559	0.39936557691247	0.7639333999230941	0.34884942370273103	0.117373181425566	1.09624353268421	1.38053958427185	26.1585066750036	4.09675283281606	2.03256254775463	3.87015339205466	1.31793507469229	0.0479788458249693	2.94974382256976
YAL042C-A	6.28552843630463	5.15053846756007	20.0816244535363	0.282985884787229	1.39866485863322	3.79845631180035	0.401064289189334	0.5696032855575971	0.33470281255099904	0.126497929700501	1.22510915317629	1.13651031294205	27.5517399998553	1.9701174507466002	2.00520953843326	3.86236836907764	1.27874739898636	0.0432839336206062	2.8013691033608
YAL042W	6.08910620721543	5.22693376376434	22.1254037017234	0.279274786668097	1.8894480555819801	4.29356236649863	0.36681450355890705	0.8179104982439621	0.291085018251937	0.129612190495441	1.1727950035081	1.2390138166654001	29.4493716204031	2.25928168105524	2.15787290925194	3.99645376419888	1.28890802582903	0.0389385386704017	2.29451138017278
YAL044C	14.2104457858192	4.02290085733284	13.7198870242912	0.31593902533510204	3.46770283675753	4.70662869669074	0.6589298844030711	1.69834226149926	0.0529027608754735	0.0448778480070183	1.22442530550694	0.363058196825002	11.127243665442201	1.36536025306701	1.38078138501165	4.5653709379431096	6.33947683419447	0.0576397928895276	9.32249775068783
YAL044W-A	5.13183555578487	6.03108960248885	20.807050132267	0.27908807293903704	1.79997933033587	5.93475343828418	0.404560530850387	1.07509634170273	0.315999895937066	0.0929354242579156	1.22442530550694	1.05157630107475	28.7999628549241	3.77206962224073	2.64761623324195	3.84000181638913	1.26296411407421	0.0396829716426406	2.50086402639069
YAL045C	6.12709409654799	4.82529053021739	22.0736892359826	0.31230346923642205	2.29219605360824	4.94167987333468	0.37899514862988204	0.7195907850458031	0.321093207329366	0.134835157718347	1.21222851328857	1.19565757849074	26.8739850656689	2.65253141746929	2.01666221617009	3.88785943429821	1.34498400843935	0.0446235340179997	2.8254520553243
YAL046C	12.1741316176678	5.03558632403167	15.7403720426118	0.24269098107790102	7.09805035734095	5.26387995280199	0.5358977142979	0.938840160270038	0.22892195746074903	0.10734947735863401	1.2010548328611401	0.8840102318739791	18.8078764242802	3.33123940200604	1.80041680173565	4.92775171251312	3.48366077877432	0.0360824076362885	2.77515063767187
YAL048C	6.25486537580329	5.55198031011028	16.6580001030423	0.33759495615905305	1.60484721483018	3.31563301918058	0.409620299925306	0.6531682485049071	0.26769644146562	0.135428457885756	1.27199515284364	0.8674674102961911	24.4314007927363	1.12336396390622	1.8508740314076801	4.15596878461761	1.2132005887675499	0.0480820939080052	3.33292812715834
YAL049C	5.61772317144089	5.22558840599544	19.8386929449355	0.29195726081038603	2.03000271948666	5.25657733665448	0.41192726102424104	0.8967813629286671	0.308906655114403	0.121688674960731	1.21783760916846	1.0479153174377	24.9364352333375	3.45151301127797	2.25044042144913	3.84280853324943	1.30197927658964	0.0417797847026495	2.8712254161837
YAL051W	5.89773569717243	4.76057383390495	20.2784543495513	0.286018263271737	1.98699738304287	4.21663080003902	0.42214934043808305	0.6913765766513491	0.301868857739573	0.129987352051381	1.21321847392697	1.03283090528546	27.672371063813898	3.24780640346935	2.30344786016431	3.99645376419888	1.34952965248664	0.0416666640961744	3.7086052076330898
YAL053W	6.12709409654799	4.87336788042384	22.5567511056099	0.30964194006183304	2.48459884096627	3.6922509478898498	0.40417243472346104	0.6981895112652331	0.262463826929756	0.134636078795837	1.13733367834844	1.07432198916598	22.6293708661168	3.5160422034365	2.20088279166787	3.99399184989682	1.41969108108611	0.0427813817637792	3.86245231275769
YAL054C	6.12709409654799	5.12209126587585	22.3355708889226	0.272155303271363	1.6911438661737899	4.37065983059337	0.40076617169358	0.7279862195377781	0.283745624352996	0.12427947644031	1.18442134581349	1.15259038707973	30.1842327308061	2.28533470875091	2.35669833914221	4.0319448866292	1.27784435565902	0.0372896030113079	2.95922227781816
YAL055W	7.32746330876794	2.88873307616529	19.7836523248024	0.279850072505099	1.41672037105875	5.93751506421519	0.49047497950885305	0.720589855832739	0.417170329585615	0.12510620438574	1.01971388355655	1.06977455524108	30.6361411799232	2.95964852032932	1.9601683345456	2.96959172828092	1.4402155692617	0.042817041578785096	3.20090343493963
YAL056C-A	5.63578397705365	5.50315119147589	23.3275997434623	0.25350711814187304	2.0124861880809	4.7645239233365	0.37885530733653305	0.9261870590697131	0.28217134968893604	0.122771901997098	1.2162677093703	1.17142214541519	26.779021560881098	3.03109861615415	2.37535959441313	3.9481682417685597	1.27388999425819	0.0350760710673497	2.91138413906564
YAL056W	5.94770595423281	4.75143461104124	17.9989580540055	0.291101991812228	2.45522316888375	6.18520195755489	0.40588925819067	0.9804868949319421	0.28303798012519904	0.124644586511662	1.22408488652332	0.980823049327956	25.7393495715015	5.67913343303937	2.47057539008524	3.93352174718535	1.35837641603462	0.0388393711641798	2.41223002367272
YAL058W	5.84557723613859	5.27238094581558	22.5140891834253	0.272575803225923	2.05447069424079	4.7645239233365	0.389587505151447	0.8684426375913791	0.308648628618436	0.103099192012296	1.21552345905248	1.19028499874642	26.9112910522728	3.48402041883447	2.08826156490718	3.81959058189062	1.2872273078488	0.046783816237556	3.08687313372468
YAL059W	6.33389452466226	5.32877809641876	20.3409354544613	0.29872042354175204	1.60781382085263	5.56770046379843	0.392728865290962	0.963032330763913	0.312004060674614	0.11735921115884201	1.27494428114053	1.12802677449486	27.7270404406862	3.69948970018285	2.1189662171398	3.88876913639558	1.29173906452683	0.0442873590336536	2.61619342358002
YAL060W	6.08643464451199	4.77299381108926	21.4655727606026	0.34323997842953	1.70754198409078	6.24893667623477	0.43136535994741904	0.8835728706318241	0.37807680317276104	0.143404098358692	1.21390773380992	1.06774924191114	28.6328745225563	3.71741834734463	2.13116079503627	3.95177516901875	1.27016350735403	0.0487928280957445	2.22341348660621
YAL061W	5.42160566308986	4.86237600004215	18.6801276793252	0.28154093805388103	1.88265733317128	5.55072974060295	0.40170796900196304	0.9186556587104521	0.30404904927396403	0.10933178424374501	1.22442530550694	0.966607237646361	25.7218650879769	4.33050319946774	2.25367008329973	3.78953201224937	1.28401290877831	0.0403715456385813	3.0620623418628
YAL062W	5.82436671586554	4.90293548172044	20.5846699708208	0.27916348270706404	1.9233800328820099	5.49459919181864	0.39573720001470003	0.7983975395981071	0.31554777625587604	0.134407992998922	1.22442530550694	1.09651454700624	29.4191941915924	2.9319106586665598	2.29991453970745	3.80434873208025	1.27392045911694	0.0432178904677496	2.44287360186066
YAL064C-A	5.56126691045437	4.85280960973425	22.1764171573921	0.25165647955630505	1.82818111038766	4.79394157005309	0.38453339866124503	0.843942395716458	0.275981443777698	0.130894975933138	1.23119991639944	1.18027590098902	28.9366000039805	2.49704936509484	2.3599410321467698	3.9284516781820598	1.26307572763776	0.0376308468784564	2.56247470098258
YAL065C	5.9728512904454405	5.17588797186429	20.0472890155508	0.28069735546595204	1.85124568227174	5.92769074843807	0.373100180443926	0.8432126792167911	0.27929202316011703	0.12168665520156	1.23734218215301	1.09986632591006	27.6956066544819	3.58118362842897	2.28011303046873	3.99645376419888	1.2720334695081599	0.0362463329603142	2.02724928648538
YAL066W	5.8659085289273	5.02300011095589	20.5325608125675	0.28596931503815903	1.96357197286166	5.75307113742309	0.397021916995825	0.8376391845163651	0.307261070101139	0.126497929700501	1.3685802443167	1.11585173073499	27.9958800654772	3.21882387889083	2.29292160327806	4.11158640319138	1.33002369786411	0.0387520799230736	2.06630669707846
YAL067C	5.7934955029538	4.87972482659188	20.7849458037059	0.317646382405858	1.94656713327626	4.83442710897757	0.42916633058956605	0.751393506879618	0.34650395664141703	0.13390546414275	1.2497557876824401	1.14000479019748	26.2852773806551	2.53292256757244	2.11159111886961	3.80189968792154	1.31903221637215	0.0524705664440664	2.7580081172173
YAL067W-A	5.4078575091704	4.84816516135292	21.443691279102	0.33193552659138803	1.73818563972763	4.46265226345095	0.42102706753643	0.6776767863915031	0.35872820593299	0.142663235572308	1.19321875305246	1.38128646301229	28.6199182214698	1.69079311086433	2.27349104796625	4.12658092965764	1.34025373351366	0.047566286235355006	3.31122362947394
YAL068C	5.78343683713809	5.07004402519861	21.4655727606026	0.31965340698778105	1.85516228551613	4.70835376886207	0.41842346154867405	0.705981905366728	0.336639257268455	0.12734987614613902	1.23825738538745	1.09432213391403	25.6086164924397	2.69107397094779	2.3487196248615	3.8473870953919	1.31681683948131	0.0427304350639474	2.7532905385781
YAR002C-A	6.2193131507002	4.65538585364302	19.8978862656039	0.285637644488262	2.38027832446046	5.25695559634097	0.40017222281068104	0.7941168685620831	0.25106664391349304	0.127929120522689	1.14209028673108	1.12562887019813	25.0116462303583	4.21027171053598	2.17614899562518	3.96123079855002	1.4031909690221	0.0388393711641798	2.567293296702
YAR002W	6.23737080960613	5.19439069131883	25.3849584286277	0.31058505554873	1.54315721358003	5.65665990648097	0.396237579622192	0.6998627406004171	0.31568341136383204	0.12483383171341401	1.29238635334114	1.20063697987335	27.5209442068662	2.8802680827203497	2.19236655505011	3.75887297761054	1.25156546535127	0.0456703475577925	2.62573569058152
YAR003W	6.84033435956081	6.43367264093524	27.8686803109987	0.296786043456551	2.31295811344805	3.87172122038418	0.39936557691247	0.6706193352367511	0.2721723079451	0.0965173505037578	1.1683563655205	1.32580263048554	28.0372263943459	3.14991667792963	2.2618949952857	5.12602207434699	1.20071377135823	0.0382887706470256	2.49770429029507
YAR014C	7.85069160219801	4.88637371452061	21.9059839756292	0.301058635474032	3.30732740599248	4.71147961754112	0.44794690427516204	0.8765346120889761	0.161675621531881	0.126497929700501	0.9667820995040641	1.15850187614889	20.5989406574421	5.46950869988943	2.2385093137542302	3.93544062164026	1.8289964049193101	0.0297310160802493	2.34761358832934
YAR018C	6.11907793169516	4.63066571653769	24.46313544163	0.272926623461041	1.89145416608102	4.6868029532313	0.388686874766901	0.7517991766777551	0.29531823528968704	0.133271311435815	1.19505703980282	1.27017088711946	28.3133005735988	3.08195485078881	2.12412790611686	3.68350982617949	1.35444699304692	0.0444756429793857	2.84418005020611
YAR020C	5.59509423193633	4.94720854478964	19.1296473741374	0.281072647059082	2.21165614472519	4.84224452379583	0.360332122045512	0.78814725998549	0.272696628385232	0.107495345725462	1.22723113707172	1.23047409595019	24.3521564317997	3.01125205407073	2.17768924573893	3.99645376419888	1.23422609573882	0.0356592901029334	2.86162462241368
YAR023C	5.99321338527134	5.04450033947995	22.9096499571318	0.254898432085266	1.6635311167667002	5.03837458942127	0.395424596133546	0.6983939971152081	0.281027698450083	0.136626196117309	1.28781931213434	1.16460019303328	31.157179439306802	2.44404966730027	2.27349104796625	3.97687713516201	1.3256281126401501	0.0421041643856993	2.68225914522146
YAR027W	5.65063052072838	5.13411556612848	20.6815525291682	0.28428001918474904	2.08044927314958	5.05224241800255	0.404266114166806	0.846820784821241	0.327079135212039	0.11599733945191501	1.21243822287615	1.1041827577910799	28.2441873448774	2.84003105744356	2.2683293545181202	3.92801996620783	1.26540653857875	0.0445784036141048	3.2563219213067
YAR028W	5.73647348495975	5.29882491042983	21.9693880059751	0.31785123414182304	1.76990697196544	5.24456997051238	0.400588314906055	0.930369547017138	0.322495296102495	0.11667605503984901	1.13919418424227	1.13222035599098	27.8413460755704	2.79456673599294	2.27349104796625	3.87547637128033	1.26420837149836	0.045639544626717	2.51367599999875
YAR029W	7.13374370428165	5.17840436164599	21.4655727606026	0.311669347393891	1.8069943393128	4.29064134571202	0.41886636292238905	0.6372041234368221	0.27660651367605504	0.14228552589229	1.12215193658207	1.0572117904965	25.3832622600948	2.30072324656145	2.15719017823481	3.89989572309815	1.36074040011132	0.0416893639264453	4.03825475664694
YAR030C	5.8908277665960895	4.79753291964228	19.7621422065787	0.35531462460171304	2.58024656706918	4.7645239233365	0.434664703340143	0.711762288130239	0.31365165795356303	0.152894757504268	1.21698639313066	1.0504819598939399	23.0203964060819	4.14073726228864	2.23933554874972	4.01670561094623	1.5276035078210999	0.0455035377761141	2.7214633324685
YAR031W	6.12709409654799	4.99540936112486	23.1418412147874	0.271013289825533	1.77611296700396	4.24972829587918	0.39626233786719806	0.64217353967757	0.277859906531777	0.142053240237138	1.2061223417093	1.24197551892608	30.5460594916438	1.78280747066662	2.37215349602895	4.16481673786817	1.35059701095582	0.042596005034231096	2.81399456827821
YAR035C-A	5.8922471229827	4.92911937627774	23.3490954257154	0.279850072505099	1.84918031885281	4.32330936430552	0.379730729867154	0.7054165564311711	0.270156871514944	0.15489469306097	1.22789982824031	1.26097963447474	30.5143258980595	1.89703765705333	2.57882607559665	4.19364614110279	1.34880585459526	0.0357403517691145	2.07731709094673
YAR035W	5.99940638365214	5.03558632403167	24.7231863754265	0.25346403597619604	1.8028970442863201	4.90666228965488	0.39729605649855304	0.6502770109901651	0.25866226555889404	0.157565166261282	1.3285343469689699	1.18612972048393	34.2015524936284	2.28681737356837	2.54096954387845	4.01253468041666	1.40771770753898	0.0378836107491661	2.41303414852029
YAR042W	5.9220254662932	5.25720736675408	20.7126750095079	0.28672415760363	2.07541685817674	5.01272160684262	0.40426110101912	0.990174488330915	0.29230879268406	0.11230769940262	1.21885643731214	1.10773126879422	26.9432226269353	4.0252519637338	2.15368966665288	4.08537882477795	1.30458141213802	0.0413511274121644	3.76935481346801
YAR047C	6.12709409654799	4.67388494971265	19.8191556001266	0.326960197741651	2.14448061309339	4.94149380974585	0.411797172726084	0.707939944110696	0.28293861325421404	0.138666703292566	1.11455939547524	1.04325154473021	24.0090789996391	4.17832106402849	2.21527051804813	3.81839832710929	1.4215613753435399	0.0444427193829499	2.33384099285269
YAR050W	6.51187216575867	5.07042151294515	22.6070943723342	0.19811237737866902	1.63824663695439	5.19498450051223	0.34611788897092305	0.8842276257563451	0.195752623611948	0.11471396182732	1.27804819896744	1.12802677449486	30.6273389286752	2.77872070572593	2.55387321528831	4.15985200150206	1.26493506596606	0.028441311035369003	2.24342820706851
YBL001C	7.2505527017026	5.67507916175784	23.0694773320735	0.25569522155741703	1.47258782025325	3.87177197344234	0.40686845121687704	0.73821994199701	0.266625908232137	0.149668035969548	1.26807768196336	1.20543586660324	27.0088731782118	1.7860179406545	2.27349104796625	4.3104654551453	1.34152206839561	0.0376478941243351	2.9345151518073003
YBL002W	6.75695446341782	5.03558632403167	18.0531000266891	0.31272427344602904	2.24829331581057	5.07459672288353	0.438222285030028	0.640826258569206	0.209444031276277	0.09569088758405139	1.39920781844309	0.8879122500730321	23.9051467539094	1.73635028248593	2.2646748849336	3.89670542338787	1.50309266462243	0.0564695221657476	5.31064541800519
YBL003C	6.53130123546843	5.14695899856389	22.7266916907477	0.311079670609462	2.32801997823008	4.02441140407976	0.39571632530869	0.7969339721689731	0.26769644146562	0.11147349882935301	1.15780790157339	1.05360341584167	24.2820362941527	2.69558723633758	2.5819694526236	3.88884589605888	1.40191980089059	0.037918500121084296	3.1437736434424
